1476548952.147000, /muse/acc, 27.343792, 1011.72034, 89.84389
1476548952.323000, /muse/acc, 23.437536, 1007.8141, 89.84389
1476548952.425000, /muse/config, '{"drlref_conversion_factor": 3225.806396484375, "acc_sample_frequency_hz": 50, "battery_percent_remaining": 61, "eeg_downsample": 16, "notch_frequency_hz": 60, "eeg_locations": [45, 2, 4, 55], "eeg_units": 2, "eeg_output_frequency_hz": 220, "eeg_conversion_factor": 1.6449803113937378, "eeg_channel_layout": "TP9 FP1 FP2 TP10 ", "acc_data_enabled": true, "eeg_sample_frequency_hz": 3520, "mac_addr": "0006666BFF0B", "preset": "14", "drlref_sample_frequency_hz": 10, "serial_number": "1180-D49M-FF0B", "filters_enabled": true, "battery_millivolts": 3691, "acc_units": 2, "battery_data_enabled": true, "afe_gain": 1961.0, "compression_enabled": true, "eeg_channel_count": 4, "error_data_enabled": true, "acc_conversion_factor": 3.9062561988830566, "eeg_samples_bitwidth": 10, "drlref_data_enabled": true}'
1476548952.438000, /muse/version, '{"build_number": "56", "firmware_type": "Consumer", "hardware_version": "18.0.0", "firmware_headset_version": "", "protocol_version": "2", "firmware_bootloader_version": "7.2.4"}'
1476548952.473000, /muse/elements/raw_fft1, 4.315377, 9.129263, 4.938842, 4.58549, 0.5362234, -6.1616898, -9.553588, -5.1868644, -2.2106912, -4.9286337, -7.5044956, -3.9225595, 0.15418567, -6.4274945, -7.153926, -2.6052997, 0.11133366, -7.035555, -0.6856611, -1.9228675, -8.399833, -5.545391, -2.8714867, -4.1380997, -0.8121153, -2.3281958, -1.6495782, 2.9283195, 1.6517447, -0.8250133, -2.244934, 2.4610567, 5.166307, -1.5898772, -0.66913927, -3.5939047, -1.1183063, 1.0739253, 5.614371, 1.7269676, 4.6807218, 5.199514, 1.1876307, -0.8936502, -1.4653852, 2.143787, 3.1813889, 4.8200703, 3.8053813, -0.8416477, -3.278523, -3.4416676, -0.5409574, 5.321309, 8.758586, 1.2945032, 4.5291743, 2.037558, 1.2076615, -1.6264371, -2.2759438, -1.7299494, -7.349765, -2.213972, -7.4871955, -7.521466, -4.247225, -4.669222, -10.409692, -18.61621, -18.347944, -14.920762, -11.255119, -9.860194, -3.500629, -0.40766776, -1.8442794, 1.8103619, -0.20349167, -2.9084253, -5.8887467, -2.3565888, -5.8979774, -2.4203422, -2.3245568, -2.265597, 0.9393797, -5.041863, -3.0035224, -3.4974582, -4.036959, -8.534619, -4.799493, -6.456341, -5.5537477, -2.9734318, -3.6017249, -1.5231558, -2.7727003, 1.166559, -0.82039744, -0.017810104, -0.97444236, -3.2096162, -3.0342062, -0.71146363, -0.025571708, -3.3656387, -2.3686502, -5.3713803, -3.7370703, -6.1000643, -3.8255317, -0.71153885, -2.862439, -5.0546355, -10.867744, -4.821485, -4.2085695, -5.7836194, -7.806038, -6.573049, -6.1236906, -9.286903, -17.922033, -17.518478, -14.123501, -10.897141, -10.752484
1476548952.474000, /muse/elements/raw_fft2, 15.911683, 21.386574, 19.288275, 16.632818, 12.413626, 8.079116, 6.780078, 2.9245722, 1.7595948, 3.504473, 1.8030609, 0.2786416, -2.2856746, -7.2474914, -13.463139, -6.1317415, 2.941692, 1.5748469, 2.8390293, 2.657642, -1.5962967, -2.4128542, -1.7160426, -1.7482849, 0.8674371, -2.0743847, -4.9045153, 1.7191308, 0.40204114, -4.6898103, -7.208595, -0.90007174, -0.07056287, -5.272774, -7.2908697, -10.226723, -11.711742, -0.89884305, 2.256899, -1.7124166, 2.1925151, -0.905087, -7.132549, -1.0585536, 0.0033495417, 2.5547423, 0.58509594, -1.3156906, -0.5620614, -2.7543633, -4.529761, -8.611047, -2.0050974, 0.19414322, 1.3849995, -4.818186, -0.7974563, -2.5662925, -1.492721, -3.1066246, -3.1459372, -3.0470157, -6.9297395, -3.131522, -9.028439, -13.211942, -10.560594, -10.053767, -14.0980835, -21.224703, -21.709991, -17.55099, -17.651722, -21.298098, -7.488068, -2.8200886, -7.5376015, -5.7863474, -5.3493237, -3.3235266, -6.1689873, -2.9986699, -8.053525, -7.0648446, -5.563468, -3.0465212, -1.6673541, -4.781804, -4.216502, -4.540981, -4.2695622, -14.225118, -12.113853, -16.054947, -8.693731, -4.354684, -7.371177, -6.5245337, -9.282754, -2.1484098, -2.1150835, -1.007497, -2.0961862, -6.001575, -2.9962234, -5.2659917, -7.67912, -10.797381, -5.967636, -6.7011347, -6.946509, -11.783094, -9.610967, -6.809113, -8.719955, -9.563335, -14.49975, -12.061773, -9.874691, -8.037144, -7.5564218, -11.06093, -12.14819, -15.35501, -14.285383, -18.108843, -16.396759, -14.416786, -20.539715
1476548952.476000, /muse/elements/raw_fft3, 31.090683, 36.60308, 33.221695, 37.07092, 37.631977, 32.47872, 28.67204, 24.323086, 24.73015, 27.194408, 26.165064, 27.514788, 26.903645, 24.66906, 22.061522, 20.671827, 19.145443, 20.056396, 19.161364, 20.36389, 16.928835, 17.536928, 14.512317, 11.4515915, 14.694553, 10.327633, 14.188997, 15.695534, 13.593115, 9.125577, 8.776741, 10.577981, 6.2818394, 8.785686, 8.862452, 10.362357, 6.9012856, 8.149288, 10.595297, 11.234385, 13.098603, 14.768643, 12.577694, 5.6250954, 8.929575, 7.3136563, 7.562477, 14.263213, 15.001505, 12.00206, 14.507461, 9.849461, 3.146507, 9.881157, 13.704539, 6.730904, 11.3587675, 8.544547, 7.301149, 8.085538, 7.311733, 9.57284, 6.803857, 9.73991, 13.005032, 13.419903, 14.760433, 13.864853, 9.076304, 8.2273035, 8.999637, 7.1923833, 10.304453, 13.071676, 12.827256, 14.170245, 9.734986, 5.73935, 4.554047, 4.05071, 8.89469, 7.767225, 9.65622, 10.189599, 7.578624, 8.081646, 7.377588, 6.9152737, 9.490523, 9.70984, 5.655174, 4.9043884, 8.072522, 7.893466, 5.6403913, -1.2636248, 2.55522, 3.4225953, -3.1840096, 4.633814, 6.6283317, 3.821381, 5.593898, 2.7658775, 7.83555, 8.246232, 5.9938364, 7.5871916, 2.3233066, 6.6261563, 7.3169675, 4.656483, 4.0618706, 4.624996, 6.1121664, 8.302042, 5.172931, 3.5824172, 1.1333054, -0.47910947, -1.4930643, 0.12520215, -1.5953519, -1.7408257, -1.1383812, -5.279811, -4.8889356, -2.641538, -2.138218
1476548952.476000, /muse/elements/low_freqs_absolute, 0.0, 1.0742679, 0.9745071, 1.1279685
1476548952.476000, /muse/elements/alpha_absolute, 0.0, 0.9126246, 0.5447849, 0.8873572
1476548952.476000, /muse/elements/beta_absolute, 0.0, 1.2739438, 1.1761281, 1.1194062
1476548952.476000, /muse/elements/delta_absolute, 0.0, 0.9332512, 0.89727783, 0.6482338
1476548952.476000, /muse/elements/gamma_absolute, 0.0, 1.4750358, 1.111129, 0.6760574
1476548952.477000, /muse/elements/theta_absolute, 0.0, 0.5171519, 0.18646213, 0.9531782
1476548952.477000, /muse/elements/alpha_session_score, 1.0, 1.0, 0.03773585, 0.0
